265.5	0.002919661
266.0	0.002873954
266.5	0.002880086
267.0	0.002870053
267.5	0.002877299
268.0	0.00289848
268.5	0.002873954
269.0	0.002901267
269.5	0.002887889
270.0	0.002851101
270.5	0.00287061
271.0	0.002832707
271.5	0.002861692
272.0	0.002867823
272.5	0.002877856
273.0	0.002882873
273.5	0.002857232
274.0	0.002843297
274.5	0.002818214
275.0	0.002722899
275.5	0.002735719
276.0	0.002681094
276.5	0.002691127
277.0	0.002682209
277.5	0.00269057
278.0	0.002720669
278.5	0.002693357
279.0	0.002695029
279.5	0.002688898
280.0	0.002672733
280.5	0.002692242
281.0	0.002652667
281.5	0.002641519
282.0	0.00261978
282.5	0.002595812
283.0	0.00261978
283.5	0.002593025
284.0	0.002588008
284.5	0.002568499
285.0	0.002537842
285.5	0.002522235
286.0	0.002486004
286.5	0.00245479
287.0	0.00245479
287.5	0.002444756
288.0	0.002455904
288.5	0.002432494
289.0	0.00239682
289.5	0.002381213
290.0	0.002350556
290.5	0.002338293
291.0	0.00231098
291.5	0.002277536
292.0	0.002279766
292.5	0.0022296
293.0	0.002196713
293.5	0.002162712
294.0	0.002087463
294.5	0.002094152
295.0	0.002061823
295.5	0.002042314
296.0	0.002052904
296.5	0.001995492
297.0	0.001934178
297.5	0.00192303
298.0	0.001891258
298.5	0.001861159
299.0	0.001810435
299.5	0.001803746
300.0	0.001763056
300.5	0.001738531
301.0	0.001695611
301.5	0.00165938
302.0	0.001600295
302.5	0.001566851
303.0	0.00153508
303.5	0.001536752
304.0	0.001490488
304.5	0.001447568
305.0	0.001382909
305.5	0.001323268
306.0	0.001306546
306.5	0.001280348
307.0	0.001271987
307.5	0.001222378
308.0	0.001184475
308.5	0.001139326
309.0	0.001081913
309.5	0.001038994
310.0	0.000995516
310.5	0.000939219
311.0	0.000914693
311.5	0.000887938
312.0	0.000839444
312.5	0.000798754
313.0	0.000762523
313.5	0.000716259
314.0	0.000697865
314.5	0.000658289
315.0	0.000607009
315.5	0.000533989
316.0	0.000492184
316.5	0.000424739
317.0	0.000385163
317.5	0.000345031
318.0	0.000309914
318.5	0.000294865
319.0	0.000229649
319.5	0.000206238
320.0	0.000172794
320.5	0.000100889
321.0	5.90844E-05
321.5	4.4592E-06
322.0	-0.000019509
322.5	-4.12476E-05
323.0	-8.47248E-05
323.5	-0.000132661
324.0	-0.000198992
324.5	-0.000248043
325.0	-0.000329981
325.5	-0.000381819
326.0	-0.000385721
326.5	-0.000416378
327.0	-0.000452609
327.5	-0.000507234
328.0	-0.000585827
328.5	-0.000646584
329.0	-0.000673339
329.5	-0.000703996
330.0	-0.000737998
330.5	-0.000777573
331.0	-0.000802099
331.5	-0.000861183
332.0	-0.000919153
332.5	-0.000943678
333.0	-0.001008337
333.5	-0.001040666
334.0	-0.001073552
334.5	-0.001127063
335.0	-0.001171655
335.5	-0.001202869
336.0	-0.001229067
336.5	-0.00128425
337.0	-0.001334973
337.5	-0.001372876
338.0	-0.001440879
338.5	-0.001481012
339.0	-0.001493832
339.5	-0.001585803
340.0	-0.001604755
340.5	-0.001640986
341.0	-0.001667741
341.5	-0.001708988
342.0	-0.001746892
342.5	-0.001756367
343.0	-0.001832731
343.5	-0.001904078
344.0	-0.00193585
344.5	-0.001952572
345.0	-0.001988246
345.5	-0.00200887
346.0	-0.002027264
346.5	-0.002058478
347.0	-0.002086906
347.5	-0.002154908
348.0	-0.002210091
348.5	-0.002239076
349.0	-0.002260257
349.5	-0.002281996
350.0	-0.002281996
350.5	-0.002295931
351.0	-0.002342195
351.5	-0.002386229
352.0	-0.00242692
352.5	-0.002459806
353.0	-0.002449773
353.5	-0.002498824
354.0	-0.002523907
354.5	-0.002563483
355.0	-0.002603615
355.5	-0.002623682
356.0	-0.002656568
356.5	-0.002672176
357.0	-0.002690012
357.5	-0.002699488
358.0	-0.002707849
358.5	-0.002751884
359.0	-0.002779754
359.5	-0.002837166
360.0	-0.002845527
360.5	-0.00285779
361.0	-0.002862249
361.5	-0.002883988
362.0	-0.00292858
362.5	-0.002945859
363.0	-0.002958679
363.5	-0.002991008
364.0	-0.003006058
364.5	-0.003018321
365.0	-0.003028912
365.5	-0.003036715
366.0	-0.003075176
366.5	-0.003096357
367.0	-0.003104718
367.5	-0.003154884
368.0	-0.003147638
368.5	-0.003143179
369.0	-0.003142064
369.5	-0.003142064
370.0	-0.003165475
370.5	-0.003175508
371.0	-0.00320282
371.5	-0.003221772
372.0	-0.003221215
372.5	-0.00321787
373.0	-0.003214526
373.5	-0.003235707
374.0	-0.003261905
374.5	-0.003281414
375.0	-0.00328643
375.5	-0.003282529
376.0	-0.003275282
376.5	-0.003285873
377.0	-0.003255773
377.5	-0.003259118
378.0	-0.003270823
378.5	-0.003297578
379.0	-0.003299251
379.5	-0.003298693
380.0	-0.003306497
380.5	-0.00327361
381.0	-0.003284201
381.5	-0.003289775
382.0	-0.00329089
382.5	-0.003313186
383.0	-0.003280299
383.5	-0.003253544
384.0	-0.003255773
384.5	-0.003250199
385.0	-0.003248527
385.5	-0.003233477
386.0	-0.003271381
386.5	-0.003286988
387.0	-0.003196689
387.5	-0.003147638
388.0	-0.003039502
388.5	-0.003060683
389.0	-0.002998255
389.5	-0.003005501
390.0	-0.00305065
390.5	-0.002935268
391.0	-0.002969827
391.5	-0.002938055
392.0	-0.002885102
392.5	-0.002950876
393.0	-0.002882873
393.5	-0.002932481
394.0	-0.00292858
394.5	-0.00285779
395.0	-0.002882315
395.5	-0.002788115
396.0	-0.0028171
396.5	-0.002812083
397.0	-0.002755228
397.5	-0.002804837
398.0	-0.002713423
398.5	-0.002677192
399.0	-0.002671061
399.5	-0.002575745
400.0	-0.002614206
400.5	-0.002543974
401.0	-0.002562368
401.5	-0.002564597
402.0	-0.002463708
402.5	-0.002506628
403.0	-0.002386787
403.5	-0.002355572
404.0	-0.002349441
404.5	-0.002280323
405.0	-0.002303734
405.5	-0.002224026
406.0	-0.002162155
406.5	-0.002184451
407.0	-0.002101955
407.5	-0.002094152
408.0	-0.002030051
408.5	-0.001986574
409.0	-0.002013329
409.5	-0.001938637
410.0	-0.001922473
410.5	-0.001856699
411.0	-0.001771417
411.5	-0.001788697
412.0	-0.001725153
412.5	-0.001712333
413.0	-0.001668298
413.5	-0.001595279
414.0	-0.001605312
414.5	-0.001501078
415.0	-0.001452027
415.5	-0.001423042
416.0	-0.001382909
416.5	-0.00140632
417.0	-0.001295398
417.5	-0.001232969
418.0	-0.001210673
418.5	-0.001106996
419.0	-0.001118702
419.5	-0.001055158
420.0	-0.00103342
420.5	-0.001017255
421.0	-0.000918595
421.5	-0.000912464
422.0	-0.000809902
422.5	-0.000734096
423.0	-0.000714587
423.5	-0.000648256
424.0	-0.000648814
424.5	-0.000571335
425.0	-0.000515595
425.5	-0.000492184
426.0	-0.000363982
426.5	-0.000356179
427.0	-0.000296537
427.5	-0.00022519
428.0	-0.000212369
428.5	-0.0001243
429.0	-0.000105906
429.5	-2.17386E-05
430.0	7.35768E-05
430.5	9.25284E-05
431.0	0.000158302
431.5	0.000170564
432.0	0.000239682
432.5	0.000307127
433.0	0.000322177
433.5	0.000415263
434.0	0.000463757
434.5	0.000522284
435.0	0.000591401
435.5	0.000579139
436.0	0.000663306
436.5	0.000702324
437.0	0.000761408
437.5	0.000850035
438.0	0.000881807
438.5	0.000953154
439.0	0.000989385
439.5	0.001007779
440.0	0.001105882
440.5	0.001115357
441.0	0.001201754
441.5	0.001271987
442.0	0.001313234
442.5	0.001397402
443.0	0.001399074
443.5	0.001450912
444.0	0.001512784
444.5	0.001556261
445.0	0.001662167
445.5	0.001700627
446.0	0.001769745
446.5	0.001836633
447.0	0.001829944
447.5	0.00188234
448.0	0.001915226
448.5	0.001992148
449.0	0.002057921
449.5	0.002095267
450.0	0.002167171
450.5	0.002192254
451.0	0.002238518
451.5	0.002315997
452.0	0.002344424
452.5	0.002420788
453.0	0.002452003
453.5	0.002487676
454.0	0.002556794
454.5	0.002568499
455.0	0.00261755
455.5	0.002659355
456.0	0.002689455
456.5	0.002772508
457.0	0.002838281
457.5	0.002909628
458.0	0.0029414
458.5	0.00295645
459.0	0.003006616
459.5	0.003012747
460.0	0.003097472
460.5	0.003163802
461.0	0.003185541
461.5	0.003225116
462.0	0.003218428
462.5	0.003244068
463.0	0.003294791
463.5	0.003293119
464.0	0.003387877
464.5	0.003415747
465.0	0.003446962
465.5	0.00351385
466.0	0.003519424
466.5	0.003548408
467.0	0.003575164
467.5	0.003627002
468.0	0.00368107
468.5	0.003686086
469.0	0.003746285
469.5	0.003766909
470.0	0.003759663
470.5	0.003769139
471.0	0.003789763
471.5	0.003842158
472.0	0.00389957
472.5	0.00392967
473.0	0.003968131
473.5	0.003951966
474.0	0.003984295
474.5	0.003964229
475.0	0.00398318
475.5	0.004044494
476.0	0.004079053
476.5	0.004126432
477.0	0.004145384
477.5	0.004134793
478.0	0.004168795
478.5	0.00415263
479.0	0.004161548
479.5	0.004198894
480.0	0.004215059
480.5	0.004252962
481.0	0.004235125
481.5	0.004235125
482.0	0.004249618
482.5	0.004249618
483.0	0.004279717
483.5	0.004297554
484.0	0.004310932
484.5	0.004344933
485.0	0.004324309
485.5	0.00433267
486.0	0.004316506
486.5	0.004331555
487.0	0.004358868
487.5	0.004365557
488.0	0.004385623
488.5	0.004377262
489.0	0.004372246
489.5	0.004368901
490.0	0.004340474
490.5	0.00436054
491.0	0.004376705
491.5	0.004371688
492.0	0.004396214
492.5	0.004370573
493.0	0.004370016
493.5	0.004347163
494.0	0.00428975
494.5	0.004245716
495.0	0.004222305
495.5	0.004199452
496.0	0.004204468
496.5	0.004232896
497.0	0.004219518
497.5	0.004215616
498.0	0.004218961
498.5	0.004239027
499.0	0.004214501
499.5	0.004222305
500.0	0.00420614
500.5	0.004169352
501.0	0.004110268
501.5	0.004089644
502.0	0.004065676
502.5	0.004056757
503.0	0.004042265
503.5	0.00402833
504.0	0.004014952
504.5	0.00398764
505.0	0.003954753
505.5	0.003919637
506.0	0.003897341
506.5	0.003883406
507.0	0.003850519
507.5	0.003839371
508.0	0.003781959
508.5	0.003740711
509.0	0.00370671
509.5	0.003673823
510.0	0.003665462
510.5	0.003619756
511.0	0.003598017
511.5	0.003562343
512.0	0.003517194
512.5	0.003458667
513.0	0.003411845
513.5	0.003383418
514.0	0.003375614
514.5	0.003334924
515.0	0.003326563
515.5	0.003268594
516.0	0.003235707
516.5	0.003176065
517.0	0.003089668
517.5	0.003060126
518.0	0.003001042
518.5	0.002948089
519.0	0.002918546
519.5	0.002865036
520.0	0.002813755
520.5	0.0027569
521.0	0.00270339
521.5	0.002665487
522.0	0.00260696
522.5	0.00259414
523.0	0.002537842
523.5	0.002480987
524.0	0.002423018
524.5	0.002369507
525.0	0.002319899
525.5	0.002264716
526.0	0.00218891
526.5	0.002141531
527.0	0.002088578
527.5	0.002050675
528.0	0.001994935
528.5	0.001914112
529.0	0.00185447
529.5	0.001792041
530.0	0.001749679
530.5	0.001696168
531.0	0.00164656
531.5	0.001567966
532.0	0.001498291
532.5	0.001440322
533.0	0.001389598
533.5	0.001338875
534.0	0.001292053
534.5	0.001249133
535.0	0.001176114
535.5	0.001090832
536.0	0.001017812
536.5	0.000952039
537.0	0.000910792
537.5	0.000867314
538.0	0.000825509
538.5	0.000761966
539.0	0.000705111
539.5	0.000621501
540.0	0.000538448
540.5	0.000467101
541.0	0.000404115
541.5	0.000365097
542.0	0.000307127
542.5	0.000245256
543.0	0.000196762
543.5	0.000150498
544.0	9.81024E-05
544.5	-4.4592E-06
545.0	-8.41674E-05
545.5	-0.000151055
546.0	-0.000196205
546.5	-0.000270896
547.0	-0.000368441
547.5	-0.000424739
548.0	-0.000464872
548.5	-0.000521169
549.0	-0.000579696
549.5	-0.000644912
550.0	-0.000695635
550.5	-0.000753605
551.0	-0.000827739
551.5	-0.000892397
552.0	-0.000954826
552.5	-0.001007222
553.0	-0.001076897
553.5	-0.001135424
554.0	-0.00119618
554.5	-0.001261396
555.0	-0.001334416
555.5	-0.001411894
556.0	-0.00147488
556.5	-0.001519472
557.0	-0.001551802
557.5	-0.001624264
558.0	-0.0016722
558.5	-0.001727383
559.0	-0.0017965
559.5	-0.001855027
560.0	-0.001909652
560.5	-0.001942539
561.0	-0.00200441
561.5	-0.002029493
562.0	-0.002076315
562.5	-0.002134285
563.0	-0.002202287
563.5	-0.002271962
564.0	-0.002324915
564.5	-0.002356687
565.0	-0.002414099
565.5	-0.00246761
566.0	-0.002509415
566.5	-0.002580762
567.0	-0.002652109
567.5	-0.002744638
568.0	-0.002773622
568.5	-0.002810411
569.0	-0.002852773
569.5	-0.002875069
570.0	-0.002930809
570.5	-0.002999369
571.0	-0.003036158
571.5	-0.003095242
572.0	-0.003118096
572.5	-0.00314931
573.0	-0.003200033
573.5	-0.003266921
574.0	-0.003339383
574.5	-0.003378401
575.0	-0.003410731
575.5	-0.003443617
576.0	-0.003473717
576.5	-0.003506603
577.0	-0.003530014
577.5	-0.003571262
578.0	-0.003621428
578.5	-0.003665462
579.0	-0.003701136
579.5	-0.003697234
580.0	-0.003715071
580.5	-0.003744056
581.0	-0.003786418
581.5	-0.003833797
582.0	-0.003851634
582.5	-0.003877274
583.0	-0.003899013
583.5	-0.003920752
584.0	-0.003956983
584.5	-0.003974262
585.0	-0.003991541
585.5	-0.004010493
586.0	-0.004045609
586.5	-0.004081283
587.0	-0.004113055
587.5	-0.004116956
588.0	-0.004134236
588.5	-0.004138695
589.0	-0.004167122
589.5	-0.004173254
590.0	-0.004191091
590.5	-0.004213387
591.0	-0.00420837
591.5	-0.00422119
592.0	-0.004220633
592.5	-0.004221748
593.0	-0.004242371
593.5	-0.00426411
594.0	-0.004265782
594.5	-0.004269684
595.0	-0.004260208
595.5	-0.00427916
596.0	-0.00428975
596.5	-0.004305915
597.0	-0.00428975
597.5	-0.004305915
598.0	-0.004336572
598.5	-0.004307587
599.0	-0.004305915
599.5	-0.004290865
600.0	-0.004294767
600.5	-0.00429198
601.0	-0.004291423
601.5	-0.004278045
602.0	-0.004291423
602.5	-0.004288636
603.0	-0.004366672
603.5	-0.004357196
604.0	-0.004342703
604.5	-0.004300898
605.0	-0.004317063
605.5	-0.004277488
606.0	-0.004259093
606.5	-0.00422342
607.0	-0.004194435
607.5	-0.004167122
608.0	-0.004157089
608.5	-0.004114727
609.0	-0.004036691
609.5	-0.004029445
610.0	-0.003994886
610.5	-0.003999345
611.0	-0.003940261
611.5	-0.00391462
612.0	-0.003885078
612.5	-0.003867241
613.0	-0.00386111
613.5	-0.003822092
614.0	-0.003798681
614.5	-0.003781402
615.0	-0.003714514
615.5	-0.003703366
616.0	-0.003682184
616.5	-0.003645953
617.0	-0.003634805
617.5	-0.00359746
618.0	-0.00356513
618.5	-0.003535588
619.0	-0.003461454
619.5	-0.003458667
620.0	-0.003391222
620.5	-0.003360007
621.0	-0.003334924
621.5	-0.003259675
622.0	-0.003229576
622.5	-0.003161015
623.0	-0.003109177
623.5	-0.003076848
624.0	-0.003027797
624.5	-0.002984877
625.0	-0.002929137
625.5	-0.002882315
626.0	-0.002854445
626.5	-0.002798148
627.0	-0.002744638
627.5	-0.002694472
628.0	-0.002649322
628.5	-0.002616993
629.0	-0.002552335
629.5	-0.002507743
630.0	-0.002459249
630.5	-0.002368393
631.0	-0.002322128
631.5	-0.002232944
632.0	-0.002172745
632.5	-0.002138186
633.0	-0.002094152
633.5	-0.002054576
634.0	-0.001978213
634.5	-0.001915784
635.0	-0.001887914
635.5	-0.001810435
636.0	-0.00177086
636.5	-0.001708431
637.0	-0.001632625
637.5	-0.001574655
638.0	-0.001484914
638.5	-0.00143642
639.0	-0.001351138
639.5	-0.001273659
640.0	-0.001243002
640.5	-0.001167196
641.0	-0.001078012
641.5	-0.001025059
642.0	-0.000936989
642.5	-0.000904103
643.0	-0.000829969
643.5	-0.000784819
644.0	-0.00072239
644.5	-0.000652158
645.0	-0.000606451
645.5	-0.000525071
646.0	-0.000446477
646.5	-0.000384049
647.0	-0.00034949
647.5	-0.000267552
648.0	-0.000195647
648.5	-0.000131546
649.0	-0.000030657
649.5	4.51494E-05
650.0	0.000115939
650.5	0.000185057
651.0	0.000246928
651.5	0.000301553
652.0	0.000365097
652.5	0.000409132
653.0	0.000484381
653.5	0.000556843
654.0	0.000649928
654.5	0.000732981
655.0	0.000794295
655.5	0.000878462
656.0	0.000935875
656.5	0.000985483
657.0	0.00107188
657.5	0.001142113
658.0	0.001245789
658.5	0.00129484
659.0	0.00133776
659.5	0.001411894
660.0	0.001473766
660.5	0.001533965
661.0	0.001605312
661.5	0.00166997
662.0	0.001752466
662.5	0.00180932
663.0	0.001870077
663.5	0.001941982
